Code-barres article;Ref;Prix ;Prix solde;Nom de l'article ;Brand;Type de l'article ;Taille;Couleur;March;Genre de l'article ;Groupe de l'article 
8683906836144;101417842;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8683906836151;101417842;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8683906836175;101417842;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8683906837479;101417847;5800 da;;0;0;FOO;STD;0;0;MEN;SHOES
8683906837486;101417847;5800 da;;0;0;FOO;STD;0;0;MEN;SHOES
8683906837509;101417847;5800 da;;0;0;FOO;STD;0;0;MEN;SHOES
8683906836649;101417859;4950 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8683906836663;101417859;4950 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684010090866;101436977;3950 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684010093935;101437222;5750 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684010070981;101437613;4200 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684010071049;101437614;4400 da;;0;0;0;STD;0;0;0;SHOES
8684010072534;101437650;3950 da;;0;BUTIGO;FOO;STD;0;CASUAL;MEN;SHOES
8684010072510;101437650;3950 da;;0;BUTIGO;FOO;STD;0;CASUAL;MEN;SHOES
8684010182516;101437769;4950 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684010077812;101438117;1800 da;;0;SEVENTEEN;FOO;STD;0;GENERA;MEN;SHOES
8684010077850;101438117;1800 da;;0;SEVENTEEN;FOO;STD;0;GENERA;MEN;SHOES
8684010077935;101438142;4950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010077942;101438142;4950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010077911;101438142;4950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010077928;101438142;4950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010077959;101438142;4950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010100541;101438425;6450 da;;0;ART BELLA;FOO;STD;0;CASUAL;MEN;SHOES
8684010100824;101438427;5150 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010100596;101438454;5750 da;;0;OXIDE;FOO;STD;0;CASUAL;MEN;SHOES
8683906901668;101438566;5950 da;;0;JJ-STILLER;FOO;STD;0;DRESS;MEN;SHOES
8683906901675;101438566;5950 da;;0;JJ-STILLER;FOO;STD;0;DRESS;MEN;SHOES
8684010062818;101438876;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010062825;101438876;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010062849;101438876;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8683906901781;101439178;4500 da;;0;GARAMOND;FOO;STD;0;DRESS;MEN;SHOES
8684010026568;101439267;4950 da;;0;JJ-STILLER;FOO;STD;0;DRESS;MEN;SHOES
8684010026582;101439267;4950 da;;0;JJ-STILLER;FOO;STD;0;DRESS;MEN;SHOES
8684010026636;101439268;4750 da;;0;JJ-STILLER;FOO;STD;0;DRESS;MEN;SHOES
8684010027275;101439293;4950 da;;0;GARAMOND;FOO;STD;0;DRESS;MEN;SHOES
8684010030275;101439302;4750 da;;0;FLOGART;FOO;STD;0;NULL;MEN;SHOES
8684010030336;101439303;3200 da;;0;FLOGART;FOO;STD;0;NULL;MEN;SHOES
8684010030350;101439303;3200 da;;0;FLOGART;FOO;STD;0;NULL;MEN;SHOES
8684010030398;101439304;3200 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010029651;101439306;5250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010029729;101439307;5250 da;;0;FLOGART;FOO;STD;0;NULL;MEN;SHOES
8684010031449;101439322;3550 da;;0;I COOL;FOO;STD;0;LEISUR;MEN;SHOES
8684010028616;101439357;5250 da;;0;I COOL;FOO;STD;0;LEISUR;MEN;SHOES
8684010028630;101439357;5250 da;;0;I COOL;FOO;STD;0;LEISUR;MEN;SHOES
8684010028654;101439357;5250 da;;0;I COOL;FOO;STD;0;LEISUR;MEN;SHOES
8684010032200;101440001;6250 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684010032323;101440003;6250 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684010032859;101440041;5950 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684010032873;101440041;5950 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684010039995;101440394;5450 da;;0;MISS F;FOO;STD;0;DRESS;MEN;SHOES
8684010040007;101440394;5450 da;;0;MISS F;FOO;STD;0;DRESS;MEN;SHOES
8684010028678;101440861;4950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010028685;101440861;4950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010028692;101440861;4950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010002302;101440965;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010002319;101440965;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010002340;101440965;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010002333;101440965;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010002500;101440968;4950 da;;0;MISS F;FOO;STD;0;DRESS;MEN;SHOES
8684010002517;101440968;4950 da;;0;MISS F;FOO;STD;0;DRESS;MEN;SHOES
8684010002531;101440968;4950 da;;0;MISS F;FOO;STD;0;DRESS;MEN;SHOES
8684010002548;101440968;4950 da;;0;MISS F;FOO;STD;0;DRESS;MEN;SHOES
8684010002364;101440980;6750 da;;0;I COOL;FOO;STD;0;LEISUR;MEN;SHOES
8684010117358;101441031;5750 da;;0;YELLOW KIDS;FOO;STD;0;NULL;MEN;SHOES
8684010117532;101441034;5950 da;;0;YELLOW KIDS;FOO;STD;0;NULL;MEN;SHOES
8684010117556;101441034;5950 da;;0;YELLOW KIDS;FOO;STD;0;NULL;MEN;SHOES
8684010117563;101441034;5950 da;;0;YELLOW KIDS;FOO;STD;0;NULL;MEN;SHOES
8684010118324;101441039;5950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010118331;101441039;5950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010118355;101441039;5950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010142121;101441121;4950 da;;0;YELLOW KIDS;FOO;STD;0;NULL;MEN;SHOES
8684010142138;101441121;4950 da;;0;YELLOW KIDS;FOO;STD;0;NULL;MEN;SHOES
8684010143159;101441136;2750 da;;0;YELLOW KIDS;FOO;STD;0;NULL;MEN;SHOES
8684010141803;101441161;2950 da;;0;YELLOW KIDS;FOO;STD;0;NULL;MEN;SHOES
8684010142176;101441194;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010142183;101441194;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010142190;101441194;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010142206;101441194;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010142213;101441194;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010142237;101441195;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010142244;101441195;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010142251;101441195;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010142268;101441195;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8683906909008;101441219;8950 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8683906909046;101441219;8950 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8683906909039;101441219;8950 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8683906908971;101441221;8950 da;;0;SEVENTEEN;FOO;STD;0;GENERA;MEN;SHOES
8683906908711;101441243;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8683906908735;101441243;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8683906908698;101441243;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8683906908704;101441243;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010006942;101441279;3850 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010007024;101441280;5950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010006997;101441280;5950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010006980;101441280;5950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010109599;101441297;7950 da;;0;YELLOW KIDS;FOO;STD;0;NULL;MEN;SHOES
8684010109612;101441297;7950 da;;0;YELLOW KIDS;FOO;STD;0;NULL;MEN;SHOES
8684010109582;101441297;7950 da;;0;YELLOW KIDS;FOO;STD;0;NULL;MEN;SHOES
8684010464025;101441318;8950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684010347984;101441331;7450 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684010407169;101441346;3850 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010407084;101441347;4750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010121270;101441401;4500 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010121263;101441401;4500 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010121317;101441402;6950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010121461;101441407;6950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010121171;101441416;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010121201;101441416;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010121164;101441416;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010120952;101441420;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010120969;101441420;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010120976;101441420;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010122314;101441421;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010122321;101441421;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010122338;101441421;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010124523;101441444;8950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010124486;101441444;8950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010084582;101441451;3450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010110083;101441705;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010110113;101441706;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010110120;101441706;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010660908;101450122;4250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010660922;101450122;4250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010665644;101450195;4250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010122376;101450353;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010122383;101450353;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010122390;101450353;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010122406;101450353;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010122413;101450353;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010148130;101450484;2750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010148154;101450484;2750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010146921;101450506;3350 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010162792;101450541;4450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010163492;101450546;3750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010163508;101450546;3750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010163515;101450546;3750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010163522;101450546;3750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010163539;101450546;3750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010164536;101450548;3750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010164642;101450558;4450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010166639;101450560;4450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010163065;101450577;2950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010163102;101450577;2950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010165434;101450584;4750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010165441;101450584;4750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010165458;101450584;4750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010165465;101450584;4750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010165472;101450584;4750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010165489;101450585;4750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010165557;101450594;2900 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010165847;101450603;2550 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010166233;101450616;4250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010125216;101451128;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010125230;101451128;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010125247;101451128;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010125209;101451128;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010125193;101451128;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010112728;101451408;7250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010112704;101451408;7250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010113725;101451414;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010113732;101451414;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010113749;101451414;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010113763;101451414;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112926;101451416;8950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112933;101451416;8950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112940;101451416;8950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112957;101451416;8950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112964;101451416;8950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112971;101451416;8950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112988;101451417;8750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112995;101451417;8750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010113008;101451417;8750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010113015;101451417;8750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010113022;101451417;8750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010113039;101451417;8750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112346;101451420;8250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112353;101451420;8250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112360;101451420;8250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112377;101451420;8250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112384;101451420;8250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112391;101451420;8250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010112445;101451421;8250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010260009;101452250;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010213357;101453313;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010213364;101453313;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010213371;101453313;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010213388;101453313;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010226616;101453329;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010226630;101453329;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010415805;101453408;9950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010415812;101453408;9950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010415928;101453410;9950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010201644;101453827;7950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684010201651;101453827;7950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684010422773;101454033;4950 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684010422827;101454034;4950 da;;0;YELLOW KIDS;FOO;STD;0;NULL;MEN;SHOES
8684010423411;101454043;6250 da;;0;JJ-STILLER;FOO;STD;0;DRESS;MEN;SHOES
8684010423435;101454043;6250 da;;0;JJ-STILLER;FOO;STD;0;DRESS;MEN;SHOES
8684010423428;101454043;6250 da;;0;JJ-STILLER;FOO;STD;0;DRESS;MEN;SHOES
8684010424203;101454072;7750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010312043;101454524;6950 da;;0;JJ-STILLER;FOO;STD;0;DRESS;MEN;SHOES
8684010426788;101454555;6350 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684010426818;101454556;9750 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684010426825;101454556;9750 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684010429703;101454649;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010429710;101454649;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010429741;101454649;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010429819;101454651;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010429826;101454651;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010429840;101454651;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010431003;101454710;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010376236;101454866;6950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010376243;101454866;6950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010376250;101454866;6950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010376281;101454867;6950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010376304;101454867;6950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010379510;101454910;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010379527;101454910;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010379947;101454970;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010379954;101454970;7950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010380110;101455009;5350 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010380127;101455009;5350 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010380158;101455009;5350 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010381032;101463379;6000 da;;0;0;0;STD;0;0;0;SHOES
8684010508491;101466273;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508507;101466273;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508521;101466273;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508514;101466273;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508477;101466273;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508484;101466273;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508552;101466274;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508583;101466274;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508569;101466274;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508576;101466274;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508538;101466274;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508545;101466274;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010469051;101466309;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010469068;101466309;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010469075;101466309;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010469082;101466309;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010469099;101466309;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010469105;101466309;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010469112;101466310;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010469143;101466310;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010469150;101466310;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010469167;101466310;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508712;101466345;10950 da;;0;BUTIGO;FOO;STD;0;CASUAL;MEN;SHOES
8684010508750;101466345;10950 da;;0;BUTIGO;FOO;STD;0;CASUAL;MEN;SHOES
8684010508774;101466346;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508798;101466346;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508804;101466346;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508811;101466346;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010508828;101466346;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010476158;101466394;9700 da;;0;0;0;STD;0;0;0;SHOES
8684010477193;101466454;11250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010478695;101466473;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010478701;101466473;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010478718;101466473;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010478725;101466473;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010478732;101466473;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010478749;101466473;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010478756;101466474;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010478770;101466474;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010478787;101466474;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010478794;101466474;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010478800;101466474;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010478763;101466474;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010479364;101466502;9950 da;;0;BUTIGO;FOO;STD;0;CASUAL;MEN;SHOES
8684010509375;101466509;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010509382;101466509;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010509399;101466509;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010509405;101466509;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010509412;101466509;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010481251;101466567;9950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010481268;101466567;9950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010481275;101466567;9950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010481282;101466567;9950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010481299;101466567;9950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010481312;101466568;9950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010481329;101466568;9950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010481336;101466568;9950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010481343;101466568;9950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010481350;101466568;9950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010279384;101467060;6950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684010279483;101467061;6950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684010197145;101467455;4950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684010197114;101467455;4950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684010293281;101467528;8750 da;;0;BJK-GRUP;FOO;STD;0;ATHLET;MEN;SHOES
8684010279728;101467530;9750 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684010282940;101467576;9250 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684010284883;101467580;8950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684010218451;101468995;2650 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010240018;101469212;2450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010241268;101469260;2250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010237001;101469324;1900 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010295902;101469788;7250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010247031;101469820;1250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010250109;101469963;1600 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010250574;101470006;1600 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010250550;101470006;1600 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010250925;101470062;1600 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010250963;101470063;1900 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010250987;101470063;1900 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010252226;101470328;1950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010484115;101470384;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484122;101470384;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484139;101470384;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484177;101470385;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484184;101470385;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484207;101470385;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484191;101470385;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484160;101470385;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484818;101470418;11250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484832;101470418;11250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484849;101470418;11250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484856;101470418;11250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484825;101470418;11250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484931;101470425;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
